00:00-01:00	2.14
01:00-02:00	0.71
02:00-03:00	0.14
03:00-04:00	0.29
04:00-05:00	0.29
05:00-06:00	0.21
06:00-07:00	0.29
07:00-08:00	2.86
08:00-09:00	6.29
09:00-10:00	6.14
10:00-11:00	5.14
11:00-12:00	5.14
12:00-13:00	2.79
13:00-14:00	2.29
14:00-15:00	1.64
15:00-16:00	2.93
16:00-17:00	3.07
17:00-18:00	0.93
18:00-19:00	1.14
19:00-20:00	5.71
20:00-21:00	4.93
21:00-22:00	4.14
22:00-23:00	4.07
23:00-00:00	6.50
