00:00-01:00	17813
01:00-02:00	27095
02:00-03:00	21114
03:00-04:00	22199
04:00-05:00	21123
05:00-06:00	21460
06:00-07:00	20819
07:00-08:00	23481
08:00-09:00	24565
09:00-10:00	29284
10:00-11:00	32154
11:00-12:00	33410
12:00-13:00	29607
13:00-14:00	32302
14:00-15:00	36259
15:00-16:00	31840
16:00-17:00	32782
17:00-18:00	30315
18:00-19:00	25561
19:00-20:00	27682
20:00-21:00	31589
21:00-22:00	34094
22:00-23:00	36518
23:00-00:00	31096
