00:00-01:00	234.93
01:00-02:00	150.79
02:00-03:00	106.57
03:00-04:00	72.21
04:00-05:00	63.43
05:00-06:00	65.71
06:00-07:00	131.29
07:00-08:00	194.64
08:00-09:00	338.36
09:00-10:00	653.29
10:00-11:00	919.43
11:00-12:00	917.79
12:00-13:00	640.86
13:00-14:00	759.14
14:00-15:00	833.79
15:00-16:00	983.50
16:00-17:00	971.71
17:00-18:00	783.43
18:00-19:00	532.57
19:00-20:00	527.79
20:00-21:00	620.07
21:00-22:00	664.43
22:00-23:00	668.86
23:00-00:00	502.50
